13.672119192422802	T027356
11.7927023007665	T198161
11.29277778366723	T118318
10.726701628178681	T045742
10.613121967975339	T097303
10.5777724181592	T175898
10.56088569334479	T045737
10.464154237172457	T031315
10.385621689441196	T114896
10.348323340815401	T030163
10.1805852511244	T118302
10.14338032415869	T083896
10.109318514447303	T108779
10.08513278887755	T119412
10.00668406837974	T183435
9.880494782032283	T099550
9.82699560271526	T045739
9.806904533189563	T150689
9.780840900295	T031348
9.74018888140787	T058108
9.530761361864752	T145949
9.503037344224728	T144575
9.483991541815731	T030024
9.4453434597125	T100557
9.365105596002095	T198209
9.325095636431866	T031345
9.28068967175311	T118554
9.224830814766735	T031316
9.222893404656325	T030022
9.170719540765539	T155087
9.157075911228523	T109276
9.107780119816699	T135873
9.08758691080088	T031376
9.070365867883702	T118314
9.056218623486702	T015490
9.023042586572	T031346
9.0074946298651	T024272
8.90678596446266	T031342
8.876121614816801	T055826
8.871601384621883	T001787
8.86540212951217	T047909
8.829516051946452	T167157
8.795307634714273	T126787
8.786242118858114	T150728
8.76357505704406	T138283
8.74622975256129	T040086
8.696524346936174	T059497
8.677370069615847	T006736
8.67231298846041	T133321
8.671800744653902	T159052
8.653968995401959	T083424
8.646317524605493	T145301
8.632000017581722	T031326
8.625668276549435	T034860
8.599960354059894	T017548
8.585183057842377	T085435
8.5830307529054	T047528
8.577796380829986	T037416
8.57690013500612	T118352
8.544546676906041	T031343
8.54364780831991	T056583
8.53256899827727	T117162
8.528672544759369	T044265
8.5195713094065	T118556
8.510371340655047	T056584
8.48566888560547	T118397
8.474805173420881	T182802
8.473156795074583	T014190
8.471812795591193	T038699
8.445855361747952	T018647
8.429600047264891	T106052
8.42685284910491	T030577
8.403632796220824	T123189
8.403283413402999	T116422
8.356422481433354	T084867
8.34645240964809	T074602
8.34444912112827	T090038
8.289993571503585	T088843
8.289905800415704	T077790
8.269184985433728	T168324
8.26659135530586	T046880
8.242257778573896	T153941
8.236147977515333	T156007
8.209762828937304	T047905
8.20842790641214	T178517
8.19772309869251	T097864
8.193923900919359	T022210
8.181019128715942	T155085
8.172324623419705	T018020
8.160389499307776	T075433
8.139873036467296	T015069
8.1278986804496	T125323
8.11960004264534	T118388
8.110202005505323	T047904
8.10622212585024	T167153
8.0990886552161	T096958
8.094993002404145	T181079
8.089340875939559	T031344
8.081469285400171	T074592
8.081176664280902	T130193
8.078153885784852	T113210
8.069110410114018	T077782
8.068251852179634	T156013
8.062402262630545	T020877
8.0557295140679	T068571
8.02436130926014	T084767
8.00150446289611	T128053
7.99805152040939	T002730
7.99616326055005	T109418
7.970825893926904	T138610
7.968596153812577	T021311
7.955703027878766	T151107
7.950038297083891	T143327
7.9265243996139	T020213
7.9237270668627104	T093376
7.897474012371201	T024602
7.896001160948036	T043264
7.865035042736	T008748
7.863723018436919	T079061
7.850805419582897	T014583
7.84987181720709	T141014
7.83922344983122	T010093
7.7962091466143	T189065
7.790896324639075	T163194
7.769927012273429	T122628
7.769701646805927	T069442
7.764460119138419	T106056
7.764101893663052	T081293
7.76275241327812	T056582
7.758962912221601	T117167
7.753071722384884	T159242
7.728535299275051	T131721
7.719431541534916	T164264
7.718500157565335	T119533
7.7122203057467145	T069356
7.708597602700333	T150753
7.704649624973571	T088893
7.70064206533463	T114148
7.700376714542954	T111883
7.681580987298324	T069739
7.672955009270459	T146096
7.651432684465242	T011405
7.646858056390788	T077565
7.64383548851265	T168827
7.637550172900015	T165455
7.633612923420515	T066008
7.6314149907061	T136287
7.628366178677796	T129503
7.626440777801282	T060298
7.625664584451984	T111892
7.609243735385	T011817
7.600284108796599	T164737
7.596322187683651	T064113
7.5889981453864825	T042269
7.582022480691708	T195144
7.574652352545451	T154608
7.55546688477506	T130210
7.551637649696941	T186738
7.551138467709798	T041703
7.535347930751895	T030050
7.53487043791622	T075341
7.531671608990986	T075297
7.518081992358354	T101393
7.5177675711937315	T140883
7.501587661818404	T173236
7.495434414401	T144768
7.493475383998079	T059503
7.4910784597022	T056759
7.485777871482513	T116669
7.485741252648814	T018267
7.477643297637939	T107739
7.472907962195089	T189757
7.467997603794124	T130260
7.460584658810621	T047902
7.459063045627575	T074118
7.456080823557615	T045790
7.451252333368229	T109771
7.449442785689899	T041766
7.434948972423529	T090075
7.42579945110634	T122457
7.421462163293659	T129509
7.418309319444905	T119495
7.41792664873787	T094637
7.38495782491896	T100606
7.379245028213425	T109406
7.374734526769256	T066848
7.365143684107056	T129825
7.362408043608443	T003666
7.356735974571581	T008311
7.346565141640249	T048529
7.34261670068586	T038700
7.339731186035053	T088833
7.337612413767839	T117130
7.334192507146908	T046720
7.331751109379614	T015734
7.329500497137653	T059658
7.327806481517761	T106990
7.326730545797055	T102686
7.3267213788724295	T183104
7.322395918472183	T062281
7.292719757149572	T084638
7.27758832452307	T138872
7.2612277958850004	T018107
7.257740261106475	T052400
7.253781936623279	T060437
7.25344683856256	T079898
7.252331240592081	T051155
7.24395896513633	T095532
7.237121937442771	T020497
7.231465162788589	T121718
7.22684687739277	T047901
7.22492341675933	T040643
7.218196151354265	T105629
7.211048328229915	T015491
7.210010310710055	T011295
7.20455342476702	T053454
7.195967595034588	T028890
7.194799356717607	T017821
7.19275633975734	T015071
7.18694983565155	T065632
7.170715001109499	T168322
7.170399260251665	T117776
7.1614107971622785	T062479
7.147549876179983	T038631
7.141778142233739	T038633
7.139100869745759	T076972
7.126709052712384	T140991
7.1196125995035695	T116323
7.11463846713322	T074591
7.11151347091297	T102052
7.10703394168227	T017120
7.104441285945523	T027855
7.099908227873196	T123178
7.093465915923265	T125324
7.08581518120837	T122519
7.083535748103351	T163634
7.081105143630843	T147981
7.078122523348081	T150754
7.0619180480004005	T086849
7.056533840208254	T062532
7.04752861525679	T192223
7.047181996162008	T200888
7.037307979493184	T030018
7.033024810265694	T192620
7.031599480694392	T199749
7.030797539975709	T007438
7.030348317434201	T015713
7.027347663597943	T104698
7.014424141329802	T027815
7.011921791812347	T122333
7.011488078701063	T017439
7.0099624660899815	T058843
7.004480670029914	T076195
7.003677321643184	T164273
7.001197724789499	T117463
6.995003841431099	T156873
6.989865831778824	T088842
6.986510447401374	T128828
6.985400134598208	T130219
6.982550986628189	T105438
6.9680129490584095	T053196
6.96716989818508	T182066
6.966750805964099	T114150
6.96612667688149	T074455
6.964625724931176	T124203
6.963620779804158	T081588
6.96316759133577	T053488
6.962044311702584	T117163
6.9587815479177895	T159016
6.957956567051189	T140921
6.946207906274967	T027243
6.945917377002719	T088832
6.943373095071595	T016958
6.939957770276411	T090103
6.9393569290729	T000058
6.9346759669016285	T088648
6.932631031580529	T148528
6.932463376715501	T093240
6.9320910262954145	T099895
6.926907203393538	T165698
6.921518423607415	T193553
6.91456131715771	T109783
6.912067269046199	T085268
6.908454088345808	T004815
6.908383242185298	T014967
6.904528312755675	T161971
6.899120636908851	T151372
6.898753857042255	T080546
6.897464097061749	T096964
6.895165310441411	T095617
6.891198877256088	T062143
6.888138661428509	T175935
6.8782524412457295	T150731
6.8772275349752	T122240
6.8769205575707995	T097296
6.875633102826553	T015764
6.869989972270315	T072994
6.866397282180972	T144460
6.85817031085154	T063226
6.852294297956382	T094638
6.8521785970033	T016039
6.851837687813131	T015119
6.847996759298811	T159060
6.847792039539173	T014139
6.845210903824221	T064939
6.841760078549025	T087300
6.83743773349032	T004456
6.836550686186	T131014
6.835056568871	T013461
6.83271526631429	T144401
6.828706015414501	T088895
6.82532954613736	T145732
6.819672297770699	T023063
6.819602097608063	T030592
6.81425972128126	T089701
6.808183067552973	T177903
6.8074784206854995	T154866
6.80183759146158	T089642
6.799879596407691	T074598
6.7917462041089145	T165108
6.789805611678251	T020768
6.785185745360474	T064882
6.783832553826434	T124701
6.781034902522425	T098674
6.776009437252449	T077784
6.770612353508415	T081487
6.769786938433894	T145731
6.7684779337895025	T199012
6.758613671761414	T050196
6.75568222835998	T135653
6.74692596492344	T094987
6.745723061894112	T073135
6.7430315209379295	T054770
6.740666010282475	T154283
6.739328949388268	T104814
6.738157819514419	T060884
6.737187045492694	T019300
6.7267024994035	T010068
6.7246031400570105	T058085
6.720879070322442	T008936
6.718819921786659	T065188
6.714812069212341	T192531
6.71152507807724	T102723
6.710653287486245	T198615
6.709197359892488	T180960
6.709171288248685	T074610
6.708361276590415	T129935
6.704109314420552	T081882
6.69938232570036	T074606
6.69546577027832	T150755
6.68970440314515	T173466
6.688988306161743	T043162
6.686298095581715	T163015
6.668465039592907	T073041
6.664031982274751	T077968
6.6520502437881275	T195846
6.6502485483138	T008713
6.6365875886587675	T148595
6.6327379390021095	T159808
6.630385720921639	T166655
6.6299233166319995	T074593
6.629377508132881	T082334
6.629162009832078	T074605
6.625588756870803	T030543
6.624886486822243	T132514
6.619518656000077	T090942
6.612022514682556	T030040
6.61043383747931	T139251
6.607349391118805	T086431
6.60180921425805	T162732
6.601334396403729	T171304
6.597757004284331	T035234
6.582070238938446	T081472
6.580445713675015	T053219
6.580421268506589	T027072
6.57730139416788	T072539
6.5749882421529104	T051181
6.565842296132283	T135604
6.554289800361491	T189895
6.546730124918301	T020860
6.543803538463839	T093735
6.543215667314935	T169379
6.532893990846172	T123799
6.52903340548533	T182939
6.527204563264499	T185426
6.52624826178645	T028858
6.52116163979924	T056168
6.5182189246834	T131723
6.515677392503099	T118185
6.5135008692809	T054774
6.507120540380415	T103592
6.503901855603726	T094777
6.50222477160316	T152379
6.500806716040574	T163449
6.499298439740882	T149737
6.49544825185092	T199850
6.4852960566363596	T134532
6.481064389659917	T143444
6.477634943077809	T153151
6.477481988680725	T108344
6.474189047682243	T082938
6.472580462228911	T078262
6.469239319565	T156328
6.465677687854921	T097308
6.465576827199919	T004310
6.46339093446485	T010485
6.459669818632251	T092183
6.45618577029538	T150451
6.45545722843746	T188990
6.453393367100371	T151889
6.451729451583191	T012827
6.450405051548728	T177065
6.450007698976104	T047900
6.445831205194609	T037795
6.442700602346183	T064947
6.442688266881146	T194154
6.441999169078291	T081483
6.441683102239565	T178087
6.441051974785419	T099423
6.435164922520659	T019329
6.4300997761314544	T145140
6.426837394554914	T044156
6.426727017798811	T077798
6.425513376015794	T198782
6.423855324608221	T189889
6.421972016929384	T025427
6.420869762702911	T089021
6.417713276576188	T064393
6.4141260857128	T182293
6.408534392916831	T048262
6.406844252415469	T074600
6.40677371463583	T189241
6.404473048797841	T004056
6.403162233220801	T200051
6.401542312192075	T160808
6.399311340435226	T007820
6.397375560102593	T000422
6.393129226763884	T160169
6.3823436008274	T016961
6.371309324586705	T119823
6.367399856882	T140780
6.363519595520182	T079060
6.358771388086288	T101390
6.3571806541226	T015488
6.355590753946234	T100277
6.351727620544368	T138480
6.349671257293314	T159048
6.34621303396951	T155191
6.341039254676399	T000653
6.33758099361978	T087802
6.3368513558044	T124246
6.332892568038999	T040746
6.33209766778808	T045740
6.33201567137954	T046367
6.3308650745923405	T189851
6.32884812171963	T010838
6.328727348089991	T022667
6.327621601081836	T021287
6.326543024370334	T083829
6.325548772301694	T178861
6.325269337488411	T172211
6.323337747483651	T072776
6.318593472634881	T087553
6.316071961371899	T019250
6.315910876786112	T166754
6.311259107449301	T160555
6.30857270171025	T012298
6.307055683699616	T191055
6.306818183338272	T185780
6.301801974987941	T049700
6.301606646303482	T027866
6.300621595780429	T131722
6.2944419304768635	T055443
6.2904299538247646	T021675
6.288021784328871	T133361
6.285874694578084	T138558
6.284509505609504	T130211
6.2818013597416655	T002229
6.27828708937789	T050195
6.277278184668309	T022547
6.274319100494868	T075781
6.270543356643671	T006574
6.269922284741128	T106070
6.268104450036591	T089358
6.260771427962974	T187577
6.259160927514279	T075395
6.254790775017301	T129253
6.25397095248901	T108985
6.251626844631299	T126414
6.25047320536785	T062496
6.2403283380092605	T061861
6.240229120101131	T124635
6.239660138810851	T041807
6.2392631199667	T154449
6.2358852373034805	T138672
6.234871263544422	T120318
6.23474239669758	T106632
6.233476975445176	T085532
6.2302913164511	T042162
6.228402488002568	T036297
6.2217501775959905	T191101
6.219655674562622	T074609
6.217826367049581	T065132
6.217150928070399	T009072
6.213785391088948	T049694
6.2134981814027155	T151100
6.2134033767249	T190099
6.212662423218548	T170048
6.211453020835999	T080503
6.211224786529249	T027851
6.20849264666718	T001998
6.2055474804585895	T166439
6.20459046893747	T131767
6.204038493625998	T129501
6.200382786922586	T130491
6.1986331558155845	T122419
6.198167773752341	T056979
6.19811182000784	T164645
6.196902094200982	T155356
6.196703492286949	T153138
6.190714189003503	T111884
6.18497633827726	T106441
6.181364105383783	T096105
6.180365254967	T027838
6.178578073617	T033406
6.178171214508035	T162742
6.17816332427387	T134870
6.175555092722106	T104316
6.173440193954017	T096023
6.1713261940726385	T183200
6.167391949349015	T128238
6.167386814921621	T035186
6.163954143261727	T200858
6.16333853884496	T183238
6.15931620446432	T188988
6.158335313403054	T191679
6.157888139282949	T139528
6.15476526124906	T000129
6.1413782416265805	T174879
6.140121419145538	T156986
6.135423251065689	T163695
6.134484478201269	T036922
6.130972738635959	T109489
6.12850353709663	T158954
6.128269422629304	T089231
6.12332085075338	T069477
6.12295814183261	T160122
6.122827596743767	T002729
6.12073293039986	T096960
6.11486462138353	T072325
6.109738000385129	T161825
6.108619560086499	T099201
6.10601013736206	T083534
6.104841530927623	T008800
6.103006415220309	T109424
6.099484386160856	T080453
6.098523825247012	T193645
6.094897484985445	T044681
6.0888077324589585	T142591
6.087781262333309	T092875
6.083814858059999	T096784
6.077899803307279	T046586
6.075861978423206	T152797
6.07410829961408	T129851
6.073451540834899	T197418
6.06911254288858	T128614
6.0671365325012605	T149073
6.06512413783838	T109335
6.060544192939701	T009708
6.05733265002024	T136666
6.0564009197857835	T095473
6.052347595433789	T048528
6.045108673775144	T126228
6.0402871006893	T087299
6.039244629564295	T093285
6.038595102606599	T000079
6.038003450019402	T012366
6.036425873844024	T175901
6.034490675255203	T022574
6.034166385087976	T099422
6.031224550954651	T184191
6.03051185673467	T159051
6.0301614788469475	T088850
6.026404304781074	T071582
6.021522730380256	T075351
6.0211446219988325	T046802
6.0177042571397275	T069894
6.0148662785210645	T042268
6.013763060085	T185345
6.0133182033308685	T019299
6.010564408652932	T175442
6.009924598804031	T089568
6.009538662064978	T142651
6.0011637749655815	T026114
6.001026728942953	T000123
6.000310952244572	T198166
5.999358546993511	T073209
5.99841839207333	T060435
5.9977687403984685	T188427
5.992087625420011	T143869
5.990706002009561	T167848
5.985243348403722	T097526
5.985153652328484	T090419
5.984560767087941	T121593
5.98406512363201	T007882
5.97971621966144	T062393
5.975543229964253	T122518
5.97518185649997	T108303
5.973657612508295	T198434
5.970392767390221	T001125
5.968313560081482	T044912
5.96624547952436	T002939
5.966201171751685	T150961
5.9613191576668605	T140540
5.95947318951937	T189055
5.959000753809368	T120802
5.953569025817221	T136185
5.953224209546531	T164269
5.952607669688944	T056167
5.9525899058060805	T105189
5.951869815674434	T007092
5.951266732851892	T179347
5.9501346277847	T059669
5.9485192526937185	T064973
5.945057747625021	T079903
5.9417879536133995	T136154
5.94128554135983	T006575
5.938444138583705	T165450
5.938219123293149	T114157
5.9323389180034	T156790
5.9317330160351105	T200886
5.931406720060769	T127794
5.92888480969538	T139652
5.925628635089799	T100579
5.923455710204999	T116680
5.921561574146169	T154902
5.919796971708835	T030277
5.9192718610932	T165969
5.91895856217088	T050386
5.917814319000496	T090420
5.916921789232524	T013786
5.9154825016065296	T129504
5.911105614959943	T036975
5.909820092058132	T043217
5.909242161807201	T158704
5.90814315269267	T050049
5.906548589780599	T103489
5.9031386321563994	T152289
5.903002771598325	T198162
5.9027392145451	T133322
5.9009661365848185	T172703
5.897596595380183	T064938
5.89559285481121	T093399
